Date,Transaction #,Store #,Reg.:,Cashier:,Item,Item Description,Price,Tax Type,Quantity,Original Transaction:,Reason,Tax,Subtotal,Taxable,Total Tax,Total
09/25/2012,3033,07036,006,2320312,067558 0001,PERFECT   OXFORD   SHI,49.95,T,1,,,3.25,,,,
09/25/2012,3033,07036,006,2320312,067558 0001,PERFECT   OXFORD   SHI,-49.95,T,1,,,3.25,,,,
09/25/2012,3034,07036,006,2320312,116924 0004,ROUND   BUCKLE  C,39.95,T,1,,,2.60,11.98,11.98,0.78,12.76
09/25/2012,3034,07036,006,2320312,116924 0004,ROUND   BUCKLE  C,-39.95,T,1,,,2.60,11.98,11.98,0.78,12.76
09/25/2012,3034,07036,006,2320312,105163 0003,BEST   POCKET  T,5.99,T,1,,,0.39,11.98,11.98,0.78,12.76
09/25/2012,3034,07036,006,2320312,073085 0001,BEST   POCKET  T,5.99,T,1,,,0.39,11.98,11.98,0.78,12.76
09/25/2012,3035,07036,006,2320312,407703 3832,LOOSE   PALE  BLUE,-46.11,T,(1),04401007052120120916,Item Returned,-2.77,-46.11,,-2.77,-48.88
09/25/2012,3036,07036,006,2320312,448137 0002,1969   mid-rise   always  s,-69.95,T,(1),,Item Returned,-4.55,-69.95,,-4.55,-74.50
09/25/2012,3037,07036,006,2320312,124849 0001,SNOW   WASH  POCK,8.99,T,1,,,0.58,8.99,8.99,0.58,9.57
09/25/2012,3037,07036,006,2320312,124849 0001,SNOW   WASH  POCK,-8.99,T,1,,,0.58,8.99,8.99,0.58,9.57
09/25/2012,3038,07036,006,0755175,058777 0000,W  PRINCE  LG  ROUND,24.50,T,1,,,1.59,24.50,24.50,1.59,26.09
09/25/2012,3039,07036,006,2320312,117157 0001,NEW  BST  VEE,12.50,T,1,,,0.81,72.37,72.37,4.70,77.07
09/25/2012,3039,07036,006,2320312,205076 0001,NEW  BST  VEE,12.50,T,1,,,0.81,72.37,72.37,4.70,77.07
09/25/2012,3039,07036,006,2320312,124621 0004,SS  HENLEY,9.59,T,1,,,0.62,72.37,72.37,4.70,77.07
09/25/2012,3039,07036,006,2320312,117670 0001,WK  NAVY  TATTER,20.99,T,1,,,1.37,72.37,72.37,4.70,77.07
09/25/2012,3039,07036,006,2320312,134805 0003,LS  DUOFOLD   CAR,16.79,T,1,,,1.09,72.37,72.37,4.70,77.07
09/25/2012,3040,07036,006,2320312,129514 0001,LS  SLUB  HENLEY,26.95,T,1,,,1.75,86.85,86.85,5.65,92.50
09/25/2012,3040,07036,006,2320312,134311 0001,THERMAL   HNLY,29.95,T,1,,,1.95,86.85,86.85,5.65,92.50
09/25/2012,3040,07036,006,2320312,134314 0001,THERMAL   HNLY,29.95,T,1,,,1.95,86.85,86.85,5.65,92.50
09/25/2012,3041,07036,006,2320312,145764 0003,ICONIC   MILIATA,24.95,T,1,,,1.62,203.20,203.20,13.21,216.41
09/25/2012,3041,07036,006,2320312,116409 1602,INSEAM   ZIP  LEG,29.39,T,1,,,1.91,203.20,203.20,13.21,216.41
09/25/2012,3041,07036,006,2320312,133083 1602,ALWAYS   SKINNY,48.96,T,1,,,3.18,203.20,203.20,13.21,216.41
09/25/2012,3041,07036,006,2320312,118995 0002,EASY   PERFECT  W,49.95,T,1,,,3.25,203.20,203.20,13.21,216.41
09/25/2012,3041,07036,006,2320312,067557 0003,PERFECT   OXFORD   SHI,49.95,T,1,,,3.25,203.20,203.20,13.21,216.41
09/25/2012,3042,07036,006,2320312,119023 0002,THE  PERFECT   SH,49.50,T,1,,,3.22,247.50,247.50,16.09,263.59
09/25/2012,3042,07036,006,2320312,203939 0602,SLIM   CROP,49.50,T,1,,,3.22,247.50,247.50,16.09,263.59
09/25/2012,3042,07036,006,2320312,119023 0002,THE  PERFECT   SH,49.50,T,1,,,3.22,247.50,247.50,16.09,263.59
09/25/2012,3042,07036,006,2320312,217812 0002,THE  TAILORED   SHIRT,49.50,T,1,,,3.22,247.50,247.50,16.09,263.59
09/25/2012,3042,07036,006,2320312,058797 0002,TH  PERFT  ST  YD,49.50,T,1,,,3.21,247.50,247.50,16.09,263.59
09/25/2012,3043,07036,006,2320312,889895 0004,Heathered    stripe  shirt,-37.46,T,(1),,Item Returned,-2.44,-74.92,,-4.88,-79.80
09/25/2012,3043,07036,006,2320312,444132 3830,The  vintage   khaki   (sta,-37.46,T,(1),,Item Returned,-2.44,-74.92,,-4.88,-79.80
09/25/2012,3044,07036,006,2320312,217245 3832,VINTAGE   STANDARD,37.46,M,1,,,2.43,37.46,37.46,2.43,39.89
09/25/2012,3045,07036,006,1726670,135675 0001,THREADLESS    ENC,-8.54,T,(1),07036006186020120903,Item Returned,-0.56,-8.54,-8.54,-0.56,-9.10
09/25/2012,3046,07036,006,1955558,118986 0002,EASY   PERFECT  W,54.95,T,1,,,3.57,303.80,303.80,19.75,323.55
09/25/2012,3046,07036,006,1955558,127631 0802,MODERN   BOOT  CA,59.50,T,1,,,3.87,303.80,303.80,19.75,323.55
09/25/2012,3046,07036,006,1955558,149287 0000,THREADLESS    A C,29.95,T,1,,,1.95,303.80,303.80,19.75,323.55
09/25/2012,3046,07036,006,1955558,147857 0002,SS,44.95,T,1,,,2.92,303.80,303.80,19.75,323.55
09/25/2012,3046,07036,006,1955558,149790 0002,LS  SUPPLE   POLY,54.95,T,1,,,3.57,303.80,303.80,19.75,323.55
09/25/2012,3046,07036,006,1955558,149790 0002,LS  SUPPLE   POLY,54.95,T,1,,,3.57,303.80,303.80,19.75,323.55
09/25/2012,3046,07036,006,1955558,149790 0002,Page (505 ),-54.95,T,1,,,3.57,303.80,303.80,19.75,323.55
09/25/2012,3046,07036,006,1955558,130172 0802,MODERN   BOOT  CTN  DO,59.50,T,1,,,3.87,303.80,303.80,19.75,323.55
09/25/2012,3047,07036,006,1955558,101141 0000,W  MED  SQ PLAST,24.95,T,1,,,1.62,49.90,49.90,3.24,53.14
09/25/2012,3047,07036,006,1955558,103380 0000,MERIDIEN   METAL   AVI,24.95,T,1,,,1.62,49.90,49.90,3.24,53.14
09/25/2012,3048,07036,006,1955558,044752 4001,ALWAY   SKINNY,48.96,T,1,,,3.18,48.96,48.96,3.18,52.14
09/25/2012,3049,07036,006,1955558,217207 1001,STR8   BI-STRECH,49.50,T,1,,,3.22,49.50,49.50,3.22,52.72
09/25/2012,3050,07036,006,1955558,118995 0002,EASY   PERFECT  W,49.95,T,1,,,3.25,74.45,74.45,4.84,79.29
09/25/2012,3050,07036,006,1955558,118995 0002,EASY   PERFECT  W,-49.95,T,1,,,3.25,74.45,74.45,4.84,79.29
09/25/2012,3050,07036,006,1955558,130371 0006,SLIM   CROP  CASH,49.50,T,1,,,3.22,74.45,74.45,4.84,79.29
09/25/2012,3050,07036,006,1955558,146446 0000,SUEDE   BELT,24.95,T,1,,,1.62,74.45,74.45,4.84,79.29
09/25/2012,3051,07036,006,1955558,118990 0004,EASY   PERFECT  W,16.79,T,1,,,1.09,16.79,16.79,1.09,17.88
09/25/2012,3052,07036,006,1955558,119034 0002,EASY   PERFECT  O,49.95,T,1,,,3.25,161.81,161.81,10.52,172.33
09/25/2012,3052,07036,006,1955558,123830 0001,STRIPE   BUTTON,10.19,T,1,,,0.66,161.81,161.81,10.52,172.33
09/25/2012,3052,07036,006,1955558,107191 0001,3/4  SLEEVE   STR,9.59,T,1,,,0.62,161.81,161.81,10.52,172.33
09/25/2012,3052,07036,006,1955558,123828 0002,STRIPE   BUTTON,10.19,T,1,,,0.66,161.81,161.81,10.52,172.33
09/25/2012,3052,07036,006,1955558,107113 0002,S/S  V  NECK  TEE,8.99,T,1,,,0.59,161.81,161.81,10.52,172.33
09/25/2012,3052,07036,006,1955558,145762 0002,PageO(518 )MILIATA,24.95,T,1,,,1.62,161.81,161.81,10.52,172.33
09/25/2012,3052,07036,006,1955558,145737 0002,HOLIDAY   SUPERS,22.95,T,1,,,1.49,161.81,161.81,10.52,172.33
09/25/2012,3052,07036,006,1955558,144259 0002,COTTON   TURTLEN,25.00,T,1,,,1.63,161.81,161.81,10.52,172.33
09/25/2012,3053,07036,006,2320312,136830 0602,CHASE   COLORED,29.39,T,1,,,1.91,18.59,18.59,1.21,19.80
09/25/2012,3053,07036,006,2320312,133652 0000,PLAITED   ELBOW,18.59,T,1,,,1.21,18.59,18.59,1.21,19.80
09/25/2012,3053,07036,006,2320312,136830 0602,CHASE   COLORED,-29.39,T,1,,,1.91,18.59,18.59,1.21,19.80
09/25/2012,3054,07036,006,2320312,124855 0003,SNOW   WASH  POCK,8.99,T,1,,,0.58,38.86,38.86,2.53,41.39
09/25/2012,3054,07036,006,2320312,104292 0004,SEXYLACETANGA,2.99,T,1,,,0.20,38.86,38.86,2.53,41.39
09/25/2012,3054,07036,006,2320312,104491 0003,MESHSTRTHGLACE,1.79,T,1,,,0.12,38.86,38.86,2.53,41.39
09/25/2012,3054,07036,006,2320312,085121 0003,POINT   DESPRIT,1.78,T,1,,,0.12,38.86,38.86,2.53,41.39
09/25/2012,3054,07036,006,2320312,104262 0003,SEXYLACETANGA,2.99,T,1,,,0.19,38.86,38.86,2.53,41.39
09/25/2012,3054,07036,006,2320312,061241 0003,LOVEBLSMLCSTRTHONG,1.78,T,1,,,0.12,38.86,38.86,2.53,41.39
09/25/2012,3054,07036,006,2320312,060854 0003,CHANLCSTRGTHG,1.78,T,1,,,0.12,38.86,38.86,2.53,41.39
09/25/2012,3054,07036,006,2320312,085126 0003,COTTON   LC  THON,2.99,T,1,,,0.11,38.86,38.86,2.53,41.39
09/25/2012,3054,07036,006,2320312,104956 0362,ALLOVRLCPUSHUP,11.99,T,1,,,0.19,38.86,38.86,2.53,41.39
09/25/2012,3055,07036,006,2320312,989740 0006,Modern   boot  pants,-41.96,T,(1),,Item Returned,-2.74,-218.94,,-14.24,-233.18
09/25/2012,3055,07036,006,2320312,407944 0000,Classic   two-button    bla,-68.60,T,(1),,Item Returned,-4.46,-218.94,,-14.24,-233.18
09/25/2012,3055,07036,006,2320312,906188 0000,Solid   wrap  dress,-38.46,T,(1),,Item Returned,-2.50,-218.94,,-14.24,-233.18
09/25/2012,3055,07036,006,2320312,996932 1000,Slim   cropped  pants,-34.96,T,(1),,Item Returned,-2.27,-218.94,,-14.24,-233.18
09/25/2012,3055,07036,006,2320312,997405 1000,Pocket   pencil   skirt,-34.96,T,(1),,Item Returned,-2.27,-218.94,,-14.24,-233.18
09/25/2012,3056,07036,006,2320312,119063 0000,SHRUNKEN   BLAZE,88.00,T,1,,,4.48,201.25,201.25,13.08,214.33
09/25/2012,3056,07036,006,2320312,128926 0000,PERFECT   OXFORD,20.99,T,1,,,1.07,201.25,201.25,13.08,214.33
09/25/2012,3056,07036,006,2320312,183005 0000,DEBORAH   POCKET,59.95,T,1,,,3.05,201.25,201.25,13.08,214.33
09/25/2012,3056,07036,006,2320312,117000 0000,ACD  BLZ  W  BIND,88.00,T,1,,,4.48,201.25,201.25,13.08,214.33
09/25/2012,3057,07036,006,2320312,145735 0000,HOLIDAY   SUPERS,22.95,T,1,,,1.49,47.45,47.45,3.08,50.53
09/25/2012,3057,07036,006,2320312,101261 0000,W  LAUREL  MED  CAT  E,24.50,T,1,,,1.59,47.45,47.45,3.08,50.53
09/25/2012,3058,07036,006,2320312,44752 4001,ALWAY   SKINNY,-48.96,T,(1),07036006304820120925,Item Returned,-3.18,-48.96,-48.96,-3.18,-52.14
09/25/2012,3059,07036,006,2320312,203908 1001,THE  PRFCT   PANT,59.50,T,1,,,2.96,45.52,45.52,2.96,48.48
09/25/2012,3060,07036,006,2320312,106396 0000,UNIFRM   LS  POLO,6.74,T,1,,,0.44,13.48,13.48,0.88,14.36
09/25/2012,3060,07036,006,2320312,106396 0000,UNIFRM   LS  POLO,6.74,T,1,,,0.44,13.48,13.48,0.88,14.36
09/25/2012,3061,07036,006,2320312,134019 0010,SS  FULL  DEN  SK,11.24,T,1,,,0.73,11.24,11.24,0.73,11.97
09/25/2012,3062,07036,006,2320312,117235 0002,RIBBED   TANK,5.99,T,1,,,0.39,5.99,5.99,0.39,6.38
09/25/2012,3063,07036,006,2320312,106003 1824,PKT  SWTR  DRS,17.99,T,1,,,1.17,26.98,26.98,1.75,28.73
09/25/2012,3063,07036,006,2320312,107677 0000,RAKER   ARGYLE  CREW,2.99,T,1,,,0.17,26.98,26.98,1.75,28.73
09/25/2012,3063,07036,006,2320312,106003 1824,PKT  SWTR  DRS,-17.99,T,1,,,1.17,26.98,26.98,1.75,28.73
09/25/2012,3063,07036,006,2320312,129488 0002,OL  INSEAM   ZIP,26.99,T,1,,,1.58,26.98,26.98,1.75,28.73
09/25/2012,3064,07036,006,2320312,107027 1218,BOW  NK  TOP,8.99,,1,,,0.39,18.21,18.21,1.18,19.39
09/25/2012,3064,07036,006,2320312,107027 1218,Discount   :  25%,-2.25,,1,,,0.79,18.21,18.21,1.18,19.39
09/25/2012,3064,07036,006,2320312,106003 1824,PKT  SWTR  DRS,17.99,,1,,,,18.21,18.21,1.18,19.39
09/25/2012,3064,07036,006,2320312,106003 1824,Discount   :  25%,-4.50,,1,,,,18.21,18.21,1.18,19.39
09/25/2012,3065,07036,006,2320312,131370 0001,BOLINAS   CHECK,24.95,T,1,,,1.62,49.90,49.90,3.24,53.14
09/25/2012,3065,07036,006,2320312,131372 0001,EGAN   PLAID  PJ,24.95,T,1,,,1.62,49.90,49.90,3.24,53.14
09/25/2012,3066,07036,006,2320312,138931 0002,SS  HOTVALUE   GR,10.00,T,1,,,0.65,194.75,194.75,12.66,207.41
09/25/2012,3066,07036,006,2320312,138943 0002,SS  HOTVALUE   GR,10.00,T,1,,,0.65,194.75,194.75,12.66,207.41
09/25/2012,3066,07036,006,2320312,138941 0003,SS  HOTVALUE   GR,10.00,T,1,,,0.65,194.75,194.75,12.66,207.41
09/25/2012,3066,07036,006,2320312,144008 0003,SS  HOTVALUE   GR,10.00,T,1,,,0.65,194.75,194.75,12.66,207.41
09/25/2012,3066,07036,006,2320312,107753 1402,OF  BLACK,29.95,T,1,,,1.95,194.75,194.75,12.66,207.41
09/25/2012,3066,07036,006,2320312,107755 1001,Page (552Y),29.95,T,1,,,1.95,194.75,194.75,12.66,207.41
09/25/2012,3066,07036,006,2320312,133518 1002,OF  HEAVY  DUTY,34.95,T,1,,,2.27,194.75,194.75,12.66,207.41
09/25/2012,3066,07036,006,2320312,107758 1402,OF  KRUNCH,29.95,T,1,,,1.95,194.75,194.75,12.66,207.41
09/25/2012,3066,07036,006,2320312,107755 1402,OF  GRAY,29.95,T,1,,,1.94,194.75,194.75,12.66,207.41
09/25/2012,3067,07036,006,1955558,149469 0002,DROP   SHOULDER,39.95,T,1,,,2.60,39.95,39.95,2.60,42.55
09/25/2012,3068,07036,006,1955558,123506 3234,LIVED-IN   SLIM   KHAK,59.95,T,1,,,3.90,59.95,59.95,3.90,63.85
09/25/2012,3069,07036,006,1955558,117001 0010,ACD  BLZ  W  BIND,88.00,T,1,,,5.72,88.00,88.00,5.72,93.72
09/25/2012,6638,07036,008,2307596,144031 0004,HOL  PR  LEGGING,14.95,T,1,,,0.97,14.95,14.95,0.97,15.92
09/25/2012,6639,07036,008,2307596,106428 0004,ALEXA   PR KI,10.49,T,1,,,0.68,27.44,27.44,1.78,29.22
09/25/2012,6639,07036,008,2307596,131521 0004,LS  LF  SOLID  KI,16.95,T,1,,,1.10,27.44,27.44,1.78,29.22
09/25/2012,6640,07036,008,2307596,098383 0001,SOLID   MAXI  TEE,59.95,T,1,,,3.51,161.86,179.85,10.52,172.38
09/25/2012,6640,07036,008,2307596,154462 0000,BOYFRIEND    SHIR,59.95,T,1,,,3.51,161.86,179.85,10.52,172.38
09/25/2012,6640,07036,008,2307596,154055 0000,LS  BOYFRIEND   S,59.95,T,1,,,3.50,161.86,179.85,10.52,172.38
09/25/2012,6641,07036,008,2307596,109927 2000,JEWEL   GR T,9.99,T,1,,,0.49,79.89,79.89,5.19,85.08
09/25/2012,6641,07036,008,2307596,109927 2000,Discount   :  25%,-2.50,T,1,,,0.49,79.89,79.89,5.19,85.08
09/25/2012,6641,07036,008,2307596,109930 2000,JEWEL   GR T,9.99,T,1,,,0.49,79.89,79.89,5.19,85.08
09/25/2012,6641,07036,008,2307596,109930 2000,Discount   :  25%,-2.50,T,1,,,1.75,79.89,79.89,5.19,85.08
09/25/2012,6641,07036,008,2307596,109926 2000,JEWEL   GR T,9.99,T,1,,,1.75,79.89,79.89,5.19,85.08
09/25/2012,6641,07036,008,2307596,109926 2000,Discount   :  25%,-2.50,T,1,,,0.87,79.89,79.89,5.19,85.08
09/25/2012,6641,07036,008,2307596,177127 0006,G  SPKL  BLT,26.95,T,1,,,0.97,79.89,79.89,5.19,85.08
09/25/2012,6641,07036,008,2307596,177127 0006,G  SPKL  BLT,-26.95,T,1,,,0.58,79.89,79.89,5.19,85.08
09/25/2012,6641,07036,008,2307596,106003 2000,PKT  SWTR  DRS,17.99,T,1,,,0.84,79.89,79.89,5.19,85.08
09/25/2012,6641,07036,008,2307596,106003 2000,Discount   :  25%,-4.50,T,1,,,1.29,79.89,79.89,5.19,85.08
09/25/2012,6641,07036,008,2307596,107299 2000,CORD   SK FLARE,19.99,T,1,,,0.84,79.89,79.89,5.19,85.08
09/25/2012,6641,07036,008,2307596,107299 2000,Discount   :  25%,-5.00,T,1,,,1.29,79.89,79.89,5.19,85.08
09/25/2012,6641,07036,008,2307596,106161 2000,PONTE   BOW  PNT,11.99,T,1,,,1.30,79.89,79.89,5.19,85.08
09/25/2012,6641,07036,008,2307596,106161 2000,Discount   :  25%,-3.00,T,1,,,,79.89,79.89,5.19,85.08
09/25/2012,6641,07036,008,2307596,105657 0005,G  PLAY  SNKR,12.97,T,1,,,,79.89,79.89,5.19,85.08
09/25/2012,6641,07036,008,2307596,117217 0006,G  PLAY  SNKR,19.95,T,1,,,,79.89,79.89,5.19,85.08
09/25/2012,6641,07036,008,2307596,105657 0005,G  PLAY  SNKR,-12.97,T,1,,,,79.89,79.89,5.19,85.08
09/25/2012,6641,07036,008,2307596,117217 0006,G  PLAY  SNKR,-19.95,T,1,,,,79.89,79.89,5.19,85.08
09/25/2012,6641,07036,008,2307596,117217 0006,G  PLAY  SNKR,19.95,T,1,,,,79.89,79.89,5.19,85.08
09/25/2012,6642,07036,008,2307596,105442 0008,TB  BOAT  SNKR,14.99,T,1,,,0.73,78.45,78.45,5.10,83.55
09/25/2012,6642,07036,008,2307596,105442 0008,Discount   :  25%,-3.75,T,1,,,0.84,78.45,78.45,5.10,83.55
09/25/2012,6642,07036,008,2307596,117423 2000,PTF  SLD  RIB  TP,12.95,T,1,,,1.07,78.45,78.45,5.10,83.55
09/25/2012,6642,07036,008,2307596,107981 2000,MP  TIP  CARDI,21.99,T,1,,,0.38,78.45,78.45,5.10,83.55
09/25/2012,6642,07036,008,2307596,107981 2000,Discount   :  25%,-5.50,T,1,,,0.44,78.45,78.45,5.10,83.55
09/25/2012,6642,07036,008,2307596,124295 0002,DRAPE   NECK  WOV,7.79,T,1,,,0.54,78.45,78.45,5.10,83.55
09/25/2012,6642,07036,008,2307596,124295 0002,Discount   :  25%,-1.95,T,1,,,1.10,78.45,78.45,5.10,83.55
09/25/2012,6642,07036,008,2307596,107107 0002,S/S  V  NECK  TEE,8.99,T,1,,,,78.45,78.45,5.10,83.55
09/25/2012,6642,07036,008,2307596,107107 0002,Discount   :  25%,-2.25,T,1,,,,78.45,78.45,5.10,83.55
09/25/2012,6642,07036,008,2307596,107946 3000,STRP   2N1 GR  T,10.99,T,1,,,,78.45,78.45,5.10,83.55
09/25/2012,6642,07036,008,2307596,107946 3000,Discount   :  25%,-2.75,T,1,,,,78.45,78.45,5.10,83.55
09/25/2012,6642,07036,008,2307596,108012 2000,LS  SLD  VNECK,16.95,T,1,,,,78.45,78.45,5.10,83.55
09/25/2012,6643,07036,008,2307596,108028 4000,PTF  RIB  TOP,8.99,,1,,,0.44,37.73,37.73,2.45,40.18
09/25/2012,6643,07036,008,2307596,108028 4000,Discount   :  25%,-2.25,,1,,,0.29,37.73,37.73,2.45,40.18
09/25/2012,6643,07036,008,2307596,108029 4000,PTF  RIB  TOP,5.99,,1,,,1.10,37.73,37.73,2.45,40.18
09/25/2012,6643,07036,008,2307596,108029 4000,Discount   :  25%,-1.50,,1,,,0.62,37.73,37.73,2.45,40.18
09/25/2012,6643,07036,008,2307596,108919 0002,LS  VALUE  GR  T,16.95,,1,,,,37.73,37.73,2.45,40.18
09/25/2012,6643,07036,008,2307596,108864 0002,PREP   POLO,12.74,,1,,,,37.73,37.73,2.45,40.18
09/25/2012,6643,07036,008,2307596,108864 0002,Discount   :  25%,-3.19,,1,,,,37.73,37.73,2.45,40.18
09/25/2012,6644,07036,008,2307596,105581 0000,AX  DBL  RSE  HB,5.24,T,1,,,0.34,68.92,56.18,4.48,73.40
09/25/2012,6644,07036,008,2307596,105581 0000,AX  DBL  RSE  HB,-5.24,T,1,,,0.34,68.92,56.18,4.48,73.40
09/25/2012,6644,07036,008,2307596,130960 0001,TULLE   FRINGE  D,29.95,T,1,,,1.95,68.92,56.18,4.48,73.40
09/25/2012,6644,07036,008,2307596,105684 0000,ROLLER   BAG,17.99,T,1,,,1.17,68.92,56.18,4.48,73.40
09/25/2012,6644,07036,008,2307596,110877 0000,LEOPARD   LUNCH,8.24,T,1,,,0.53,68.92,56.18,4.48,73.40
09/25/2012,6644,07036,008,2307596,128500 0000,SR  HRNGBONE   BP,11.99,T,1,,,0.78,68.92,56.18,4.48,73.40
09/25/2012,6644,07036,008,2307596,106724 0000,SR  LUNCH,10.49,T,1,,,0.68,68.92,56.18,4.48,73.40
09/25/2012,6644,07036,008,2307596,106724 0000,SR  LUNCH,-10.49,T,1,,,0.68,68.92,56.18,4.48,73.40
09/25/2012,6644,07036,008,2307596,128500 0000,SR  HRNGBONE   BP,-11.99,T,1,,,0.78,68.92,56.18,4.48,73.40
09/25/2012,6644,07036,008,2307596,106710 0000,RUCKSACK,12.74,T,1,,,0.83,68.92,56.18,4.48,73.40
09/25/2012,6645,07036,008,2307596,107775 1001,PLEATED   SHORT,11.99,T,1,,,0.78,46.89,,3.05,49.94
09/25/2012,6645,07036,008,2307596,124340 0003,NOVELTY   2N1  GR,19.95,T,1,,,1.30,46.89,,3.05,49.94
09/25/2012,6645,07036,008,2307596,133342 1824,HOL  RAG  BS,14.95,T,1,,,0.97,46.89,,3.05,49.94
09/25/2012,6646,07036,008,2307596,953244 0003,NEWRCRBCKPLOVR,20.00,T,1,,,1.30,199.12,199.12,12.94,212.06
09/25/2012,6646,07036,008,2307596,106869 1002,INSEAM   ZIP  LEG,48.96,T,1,,,3.18,199.12,199.12,12.94,212.06
09/25/2012,6646,07036,008,2307596,145245 0002,TG  LOVE  FAVORI,29.95,T,1,,,1.95,199.12,199.12,12.94,212.06
09/25/2012,6646,07036,008,2307596,145245 0002,TG  LOVE  FAVORI,-29.95,T,1,,,1.95,199.12,199.12,12.94,212.06
09/25/2012,6646,07036,008,2307596,123833 0002,GRAPHIC   SOLID,7.19,T,1,,,0.47,199.12,199.12,12.94,212.06
09/25/2012,6646,07036,008,2307596,144365 0003,BREATHE   RACERTANK,19.95,T,1,,,1.30,199.12,199.12,12.94,212.06
09/25/2012,6646,07036,008,2307596,108525 0006,UNI  BOOT  CUT  P,22.00,T,1,,,1.43,199.12,199.12,12.94,212.06
09/25/2012,6646,07036,008,2307596,108525 0006,UNI  BOOT  CUT  P,22.00,T,1,,,1.43,199.12,199.12,12.94,212.06
09/25/2012,6646,07036,008,2307596,106875 0002,ALWAYS   SKINNY,48.96,T,1,,,3.18,199.12,199.12,12.94,212.06
09/25/2012,6646,07036,008,2307596,106875 0002,ALWAYS   SKINNY,-48.96,T,1,,,3.18,199.12,199.12,12.94,212.06
09/25/2012,6646,07036,008,2307596,130218 0001,LRSCHIPSHIRLCY,5.00,T,1,,,0.32,199.12,199.12,12.94,212.06
09/25/2012,6646,07036,008,2307596,130178 0001,LRSCSKBIKLCAPP,5.00,T,1,,,0.32,199.12,199.12,12.94,212.06
09/25/2012,6646,07036,008,2307596,130248 0001,ULRSCTNGLACEY,5.00,T,1,,,0.33,199.12,199.12,12.94,212.06
09/25/2012,6646,07036,008,2307596,130221 0001,LRSCHIPSHIRLCY,5.00,T,1,,,0.32,199.12,199.12,12.94,212.06
09/25/2012,6646,07036,008,2307596,130258 0001,ULRSCTNGLACEY,5.00,T,1,,,0.33,199.12,199.12,12.94,212.06
09/25/2012,6646,07036,008,2307596,131090 0002,BREATHE   VNECK   TEE,24.95,T,1,,,1.62,199.12,199.12,12.94,212.06
09/25/2012,6646,07036,008,2307596,123825 0002,BUTTON   SHOULDE,7.79,T,1,,,0.51,199.12,199.12,12.94,212.06
09/25/2012,6646,07036,008,2307596,131090 0002,BREATHE   VNECK   TEE,-24.95,T,1,,,1.62,199.12,199.12,12.94,212.06
09/25/2012,6646,07036,008,2307596,115893 0000,SLD  SEQ  LUNCH,8.24,T,1,,,0.53,199.12,199.12,12.94,212.06
09/25/2012,6646,07036,008,2307596,105672 0000,SEQUIN   SR  BP,17.99,T,1,,,1.17,199.12,199.12,12.94,212.06
09/25/2012,6647,07036,008,2227291,114430 0000,DRAGON   3PK,8.99,T,1,,,0.58,73.16,,4.76,77.92
09/25/2012,6647,07036,008,2227291,111001 0004,GIRL   BK 7PK,14.24,T,1,,,0.93,73.16,,4.76,77.92
09/25/2012,6647,07036,008,2227291,106386 0000,LS  VAL  GR,8.24,T,1,,,0.54,73.16,,4.76,77.92
09/25/2012,6647,07036,008,2227291,106382 0004,LS  VAL  GR,8.24,T,1,,,0.54,73.16,,4.76,77.92
09/25/2012,6647,07036,008,2227291,104841 0014,SS  GRL  CHEETAH,8.24,T,1,,,0.53,73.16,,4.76,77.92
09/25/2012,6647,07036,008,2227291,109330 4000,5PKT   LOOSE  FIT,12.47,T,1,,,0.83,73.16,,4.76,77.92
09/25/2012,6648,07036,008,2227291,456800 0004,NEW  BAS  3  PACK,12.50,T,1,,,0.81,25.00,25.00,1.63,26.63
09/25/2012,6648,07036,008,2227291,456800 0003,NEW  BAS  3  PACK,12.50,T,1,,,0.82,25.00,25.00,1.63,26.63
09/25/2012,6649,07036,008,2227291,104840 0012,SS  GRL  CHEETAH,8.24,T,1,,,0.54,8.24,8.24,0.54,8.78
09/25/2012,6650,07036,008,2227291,106691 0005,ALEXA   SS SW,11.99,T,1,,,0.78,29.23,29.23,1.90,31.13
09/25/2012,6650,07036,008,2227291,124822 0004,JB  DENIM  JKT,17.24,T,1,,,1.12,29.23,29.23,1.90,31.13
09/25/2012,6651,07036,008,2227291,114442 0004,SPORT   7PK,15.74,T,1,,,1.02,64.74,64.74,4.21,68.95
09/25/2012,6651,07036,008,2227291,114442 0004,SPORT   7PK,-15.74,T,1,,,1.02,64.74,64.74,4.21,68.95
09/25/2012,6651,07036,008,2227291,138930 0000,SS  HOTVALUE   GR,10.00,T,1,,,0.65,64.74,64.74,4.21,68.95
09/25/2012,6651,07036,008,2227291,114447 0002,DINO   7PK,15.74,T,1,,,1.02,64.74,64.74,4.21,68.95
09/25/2012,6651,07036,008,2227291,138930 0002,SS  HOTVALUE   GR,10.00,T,1,,,0.65,64.74,64.74,4.21,68.95
09/25/2012,6651,07036,008,2227291,142230 0001,BRAIDED   BELT,14.50,T,1,,,0.95,64.74,64.74,4.21,68.95
09/25/2012,6651,07036,008,2227291,142230 0002,BRAIDED   BELT,14.50,T,1,,,0.94,64.74,64.74,4.21,68.95
09/25/2012,6652,07036,008,2227291,106387 0000,LS  VAL  GR,8.24,T,1,,,0.54,59.43,59.43,3.86,63.29
09/25/2012,6652,07036,008,2227291,108675 0000,UNI  JUMPER,11.24,T,1,,,0.73,59.43,59.43,3.86,63.29
